,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
2020-09-16,-0.20671824313272372,-0.39090011561030363,0.31885328887408,1.2929741807942847,0.31246813169502474
2020-09-17,-0.2988844051877515,-0.6301454364310626,-0.7481026541651593,-0.9956474799292958,-0.8268728294609824
2020-09-18,-1.174574644401217,1.1336949552559337,-0.1761720837996001,-0.9501371873168852,0.4851091088485813
2020-09-19,0.47445935262730643,-0.4362751004612574,0.990443491209343,1.3499562580316165,-0.001667400846804763
2020-09-20,-0.2194995731088791,0.4860302766874504,1.6629624310769004,-0.912034557528682,-0.016555161973533065
2020-09-21,0.3704843241469353,1.0226831108234584,-1.1572405404000627,1.1820495635025716,0.6223378448845899
2020-09-22,-1.95212215363248,-0.34730099943550263,0.717668139502131,0.3505357734260651,-0.051081579416357485
2020-09-23,1.0864956988320367,-0.21190412058964841,0.12355643188964789,-0.8993349011697993,-0.2373856960578508
2020-09-24,1.2141040999542991,-0.6305524165729683,-0.2836230301435503,1.0614591192216893,-0.1924494701316855
2020-09-25,-0.3096064866893317,0.8882990575200522,-0.5777922481327641,0.09839106701686268,-1.093633110279851
2020-09-26,-0.1258314940305818,0.4282060298804182,-0.3305406679383992,-1.6116094049075103,-1.2903598161786227
2020-09-27,-0.9543716310981653,1.6716415529143187,1.8353450735666224,0.34060722347917344,-0.47685387223364395
2020-09-28,1.3232789987322804,-1.7260827525476365,2.002106879951928,0.4833925666809066,0.8462657133170374
2020-09-29,0.10638167804439505,0.26218388536268383,0.793509131131354,0.26768048395831495,0.4119626005162805
2020-09-30,-0.780770383173883,-0.35602153201687325,2.263771477845145,0.6129212053750205,-1.0201405249400533
2020-10-01,0.11055802540696795,0.2589104561409812,-1.6285836004046326,1.907244348616345,-0.2349632986656288
2020-10-02,0.6855290712223754,0.6835902415705553,0.7789275642910208,1.4474825153372577,0.19991219659498086
2020-10-03,0.45439940169678017,1.0827088770798488,0.16712760108461142,-0.4931472226337911,0.20516620955111894
2020-10-04,0.6058558068531793,0.04232815206003621,-0.6107596483202141,-0.6615628580306304,0.7338928785067559
2020-10-05,0.5961217265383888,0.6434329430268514,-1.2930461389635761,-0.013233148719000101,0.54510547014354
2020-10-06,1.4768724814994696,0.6538884602753011,-0.6113379037227218,0.021234779238127673,-0.07392865157607365
2020-10-07,0.5793632783192549,-1.43881066566242,1.1930723716215474,2.0338423310160327,-1.1417861971459935
2020-10-08,0.7743213153330318,0.3331358568244776,0.9307091833041864,-0.7854607320285603,-1.6747435358794407
2020-10-09,0.6133394922119718,-0.7547457245593469,-0.2670844486546112,-0.6022659462889525,-1.6502194649148452
2020-10-10,0.038974884856949964,-1.5980117222373762,0.1063366186145809,-0.575043832078463,-0.47057796684319403
2020-10-11,1.3552267602826016,1.3311911377358632,0.03999226666018312,-0.2020710913935152,0.4701113655588731
2020-10-12,-1.1767985503054308,-1.2547316690670325,0.43503355811410005,-0.2542813393976737,-0.7463436423182992
2020-10-13,-1.3769108258691245,-0.2662178287342519,-0.021186146376607422,-0.3210562931783276,-0.15943112284498218
2020-10-14,-0.23272861373770537,-1.4752324586385233,-0.855912701893305,-0.1660623858941618,0.1764533976611242
2020-10-15,-0.6929787501252318,-0.8946269349736007,-2.277779743865189,-0.8386431234847822,2.6810977465099475
2020-10-16,-2.3026844778197266,2.2411085142644693,-0.6342571044546101,-2.5589711650843183,0.3909265782738915
2020-10-17,-0.5282165970329419,1.091408335067647,-1.3955529412722798,-0.1817743092799263,0.4949145135437591
2020-10-18,-1.6624759418204915,0.03292078593507138,0.3497967716467327,-1.3466549744504903,-0.19625377577361863
2020-10-19,-1.3297634804143903,-0.9207605704833445,0.22500075955326101,-0.25859502631130793,-0.6096641803536176
2020-10-20,-0.21000476131474605,1.362107075902681,-0.21956301450550336,-0.6952933658840084,0.052395722438922154
2020-10-21,1.8606983637331052,1.3285433906380362,-0.6633582352252089,1.0509055246241605,-1.584742791765799
2020-10-22,-0.6075698993939463,0.5309382638505785,-0.9116056892208941,1.6101634938185216,-1.9958941908187362
2020-10-23,1.5348674876940507,0.15383170433496507,0.5806039082180338,-1.8039142339836796,0.6379351436979932
2020-10-24,-0.6308244815051253,-1.1916489832149182,-0.3784213256378533,-1.1282312979316704,-1.1718427312230248
2020-10-25,-0.36580885072672453,0.7363581103121718,1.0136992048063447,1.286975889204468,1.7723896669121397
2020-10-26,0.4814911979105712,0.801997792450506,-0.7056379869505717,1.51204320838574,-0.7605089305267041
2020-10-27,-0.41520997911436075,-0.8470783662958749,-0.7396481742588019,-0.40518938395491405,-1.1158400130983124
2020-10-28,0.01282767327018154,0.6404242299906018,-0.9960853461087794,-0.40971528728048207,-1.0951802078207156
2020-10-29,-0.14540209324073278,0.550587511713336,-1.2285979322708218,1.608736906201306,1.2951994799467572
2020-10-30,0.527565676052148,-0.48600644997445486,0.06726437729380896,-2.1255525791740912,0.40131280358119575
2020-10-31,0.4480244136523297,-0.5156129851259699,0.7511282413909722,0.6888742431518082,0.4787665755407647
2020-11-01,0.7624902360880316,-0.5725352307822921,0.9412795132691988,-1.795313642019909,0.7041627509672961
2020-11-02,0.9004126234129296,-0.003347975339240871,-1.009888992017323,0.3048579775108464,0.29553806580324277
2020-11-03,-1.122743579642457,-0.7915929466176292,0.18051522675594647,0.20373473340559756,-1.315345449976516
2020-11-04,0.8777958026931372,-0.2617258906546821,-0.23545212673601768,-0.21399047561613202,1.9234327405389655
2020-11-05,-0.37098239662088217,-0.9421581073847162,-0.07185860162076257,-0.8330672288466798,-0.2369539475747971
2020-11-06,-1.0504840617775644,-0.18044255518726793,0.21456688370453803,1.1630174570569647,-0.9335176586286054
2020-11-07,-0.541490854162658,-0.2791656920591396,-0.09941014982055262,-1.6189727475332993,-0.2838160266416139
2020-11-08,-1.2495224531634586,0.11027585709831811,-0.12439070072958522,-0.6919427278066199,0.7121005781297944
2020-11-09,-0.3045208995542545,-0.4712457104990052,-1.2833882128477503,0.029903326908968395,-1.0390040692820313
2020-11-10,0.5140840296228971,1.3448189217808164,-1.3253242221214678,-0.8127939419451172,-0.039402063215396216
2020-11-11,-1.0266818781305473,-1.504886315409794,-2.022225915703666,0.976948721865737,1.3399884431387155
2020-11-12,0.5176528125493632,-1.329693773988186,-0.3711237092925792,0.888801435099571,0.9850432232079768
2020-11-13,-1.7674775000176164,-1.0735408129703596,-0.9857442797769662,0.5031355220710936,0.2265308740850546
2020-11-14,-2.111561684749292,0.1732716108423272,-0.5320311847662116,0.023021098566203355,0.7189833686732101
2020-11-15,1.6579634987000162,0.7747123399365671,0.5643356603591716,1.5313300667253051,-0.1710830689952113
2020-11-16,-1.6693527841152465,-0.3009945320956036,-0.03372959503696666,1.3688161276008712,0.5794959910388034
2020-11-17,-1.581359177417942,3.4104402681067874,0.4101195562231895,-0.4956951898238193,-0.19240376651673752
2020-11-18,-1.2920363682073963,-0.8634286686969493,1.4663422472930323,0.5272598160312841,0.14971608689301308
2020-11-19,-0.41792404589307997,0.8124855491623898,-2.372158843169841,-0.4219543874855026,0.33950949772066685
2020-11-20,-0.12569695395908362,-1.6968628792578009,-0.3107762313253204,1.4972783180159754,-2.20205553019012
2020-11-21,-1.8521946067458759,1.1060893682123272,0.49041640401129233,0.4601359198131333,-0.6335981519594585
2020-11-22,-1.8448162610440604,0.6102041694331249,-0.38510993045909075,-1.103113082911537,-0.8116469473441154
2020-11-23,-0.10282864982775233,0.9546479817745535,-0.6606580393700447,-0.3994141184113051,-0.18871829854755545
2020-11-24,-0.7388372702450945,-0.5660742465984027,-2.1573998274403827,-0.47851032439644064,0.21332701662760248
2020-11-25,1.8038263223648672,2.5328748582542127,-0.8337084563523448,0.5573246413916106,1.5198534280254836
2020-11-26,-0.21465543290220668,-0.04720061529717541,-0.2168060694344415,-1.1065025813321225,-1.1019190377220136
2020-11-27,-0.6693201044277655,0.8353476667454103,0.9510295748107824,-0.7865579174294705,-0.6878454081809435
2020-11-28,0.05362567372586818,0.6600474612982158,-0.2913740093481111,-1.4376793191310375,0.5228611113050756
2020-11-29,-1.2771540040632114,2.003329345049038,1.2929626999776211,-0.18150055703913454,0.9499773860410411
2020-11-30,-1.7491731689355483,-0.19404503347697086,-1.2784020043452073,0.36392591968967813,0.32061785289773764
2020-12-01,0.6823481913609168,0.43580609340919646,-1.1715417411957247,0.2680642842232702,-1.4335686881597154
2020-12-02,-0.4221651078554802,-0.48267480208593677,-2.4338773165773224,-2.4263609665490287,0.3442509936554532
2020-12-03,-0.3423881033472498,1.0852019826115724,-1.2737324735238513,1.5278022632621246,-0.07020753501482929
2020-12-04,-1.256350360867714,0.5921329670140407,1.2333542123622458,1.8329306512515755,-0.6244422957133946
2020-12-05,-0.6876427813402703,-2.370896476291344,0.8063752423659135,-1.1255227786957762,-0.388811054350269
2020-12-06,0.34642929953977813,-0.21077367757441712,1.6981042666265391,0.8582499176745485,1.4408497234525783
2020-12-07,1.7460203943683157,0.6136936545101292,0.6380733226906776,-0.2154565443239125,0.396940495506324
2020-12-08,-1.1802084790775245,-0.12627150059544232,-0.5711180153267182,-0.014787571454756268,0.827315875033568
2020-12-09,0.854148816801102,1.122149466517585,2.0872532543513396,-0.6899388044948134,-1.5129321932501325
2020-12-10,-0.0305682459946176,0.6070097578659289,0.15953206975715123,0.4659838692934861,-0.06805173083118987
2020-12-11,1.0089636937446833,0.2874059924043983,-3.1579003703113417,-0.2295465085541426,-0.36738049433252334
2020-12-12,-0.2468715760243602,0.10410066418203046,1.387666622674862,2.4838943735347274,0.1272976743200338
2020-12-13,0.8582210193930302,0.06996802017428706,-0.6202917601333043,0.3225153859025011,-0.5092103873493466
2020-12-14,1.9941915414628757,-0.22267926217311967,-1.9140798275761934,-0.45019505457953163,1.2305418955593184
2020-12-15,0.5193249998013296,0.47746049835226645,0.0005783436894989761,-1.2631740937788511,-1.1031985407173512
2020-12-16,0.5649552686643184,0.06691445394116097,-0.5929499486391221,1.361284855796842,0.3905632071328643
2020-12-17,0.625965957253745,0.5668927210937025,-0.25397515619837296,0.36808680615581635,-1.135907579536368
2020-12-18,0.22134188211506978,0.12346031903963436,-1.1138212286300113,0.21851265180864635,2.993823137151484
2020-12-19,0.7846368025522635,0.46989979194030684,1.5303830082111096,-0.24105374773911648,-2.1746566607321185
2020-12-20,0.9278945265959261,-0.3324234462239929,2.4641371885853345,-0.21249241068178873,0.10901188177832234
2020-12-21,-0.23628140109430226,0.35782363376193227,-1.9420160916594196,0.8734769435572142,0.26447924735925527
2020-12-22,-1.2243622172505935,-0.7227699902450688,-0.36681327944808806,-0.7956393594805374,0.9278864148122183
2020-12-23,0.12227079818322742,0.05882339978685144,-0.28710227316910636,1.0609210949951837,-0.42465892849826853
2020-12-24,0.4264464276369501,0.8484191923756462,1.1457148265417056,2.4273266102845623,-1.0937649488015722
2020-12-25,-0.24941524981341107,1.11603624705104,1.9335315380806557,-0.12369171370657359,-0.723020729420177
2020-12-26,0.34108821306940634,0.6470794008618584,1.6508618157415307,-0.5695213847224508,1.1050122989710047
2020-12-27,-1.7349835566141127,0.319861611376623,0.09060433920515469,-0.4849929236065298,-0.7066058564238762
2020-12-28,0.09988149369128989,-1.7241369475404855,0.9587061316170462,-1.3996470702318269,0.9718991834259679
2020-12-29,-0.7409046250468926,0.6659613936565144,-0.011140405077625704,-0.18250526946415263,0.45684188479212356
2020-12-30,0.054432880999795145,-1.44011339626982,-1.0187977670136563,0.5036397907846115,0.3751960989271682
2020-12-31,-0.017988891110283046,1.4881659616018499,0.4548850473487451,-0.37610283311934034,-0.6817072626481174
2021-01-01,0.38658577752688483,-0.28166061338287035,1.0379566215380476,-0.4652450282506001,0.6121444445952645
2021-01-02,-0.9432603908855113,-0.5473851768883302,-0.4952970908403911,1.1774731291101308,-0.7897365163134874
2021-01-03,0.3849578432175231,-1.3639716150673569,0.21120844365962593,-0.1023174260697989,-0.8921437305116815
2021-01-04,-1.161003159107143,0.23357175713747946,1.320616420502677,1.0445495130813187,-0.8724997868180974
2021-01-05,-0.6247899992416114,-0.9903683483586584,0.37250863904359327,0.8309777834748078,0.3282296429408129
2021-01-06,2.4977453346343195,-1.8954232041984151,0.8005086025708371,-2.2198023685959596,0.8213114588675376
2021-01-07,1.864793311981819,-1.6697489989043297,-0.43449089603285523,0.9491747668653111,0.02477455327080201
2021-01-08,0.3019978884815857,-0.3216707995842331,-1.143635035248753,-0.18760588942020687,0.1141675992926543
2021-01-09,-1.5499252892700028,-0.8750967800112354,-0.8323150462867377,0.942188449464098,-0.6139556326639174
2021-01-10,0.12665826464394814,-1.3353827230126878,1.1529910110950203,1.0223645253459919,1.5248663167388865
2021-01-11,-1.433333149941445,-0.7410518461661435,-0.2336693147531241,0.3824063738792525,0.34617780218866256
2021-01-12,0.5116184905799847,1.7387640248936047,-1.658122728348013,0.31732493253034355,1.3526874659710721
2021-01-13,0.46402143134609225,-0.22162457351600717,-0.186831025720671,-0.9337824707493123,0.2948631438634516
2021-01-14,0.9055255247772842,0.41883898784209567,-0.012545989250785563,0.34053657034761364,0.48405896929527387
2021-01-15,-0.33090400041246576,0.2478479640759688,-2.3815277241540946,-1.481896518516811,-0.36584067417784577
2021-01-16,0.5562643004477712,-1.5660838016587277,-0.8143310175750995,1.0120698274928757,0.7416230230559415
2021-01-17,-1.8880453143905356,-0.14503188159811142,-0.5605939922595674,-0.1850529182220913,-0.28250577745720584
2021-01-18,2.0319754618056978,0.0849264410343982,-0.02411297987433921,-0.03171737588076041,0.8119949059229776
2021-01-19,1.8107347429582072,0.11638111458334857,0.4740453152306128,-1.575239789436172,-1.5296052686136596
2021-01-20,0.01434289196795029,0.19286586646922127,0.8757301239877351,-0.025992443224573437,0.680468454127344
2021-01-21,-0.3153887912049978,-0.6639203206893398,0.17492830287779235,-0.3841299427315493,1.689581595780625
2021-01-22,1.4775464346093785,-0.915421935700266,-0.6932870455503972,-1.5588045543813185,0.48576559747142767
2021-01-23,-1.4163598294819606,-0.09956432227758183,-0.8067674028153284,-0.6459851952409582,0.6959620731430038
2021-01-24,0.9342147887543074,-0.807186525504587,-0.3123665951218575,-0.24033296154969674,-0.11969219455831322
2021-01-25,1.6548349758683971,0.24650137249454346,1.0652467039104672,-0.6748628088282806,-2.022139309752437
2021-01-26,-0.1981453424119134,-0.9364097165544444,-0.3770151939379023,0.07924985041144046,0.04546914263281247
2021-01-27,1.8279236325796608,0.354878991415533,0.27162682204215444,0.6867668570823805,1.062183782705873
2021-01-28,0.9533201690544965,0.6221429234497449,0.6549803550517481,1.3212250588890688,-1.8411380509492319
2021-01-29,1.5699159452109843,-1.1062929758579598,-0.23405101142505916,0.07275916758440926,-0.5478246302408069
2021-01-30,-0.43177357032974445,1.2432730653289426,0.0722261807334847,1.0186006343354148,-0.26001552718136517
2021-01-31,-1.3882493636831865,-0.3988452233302355,-0.09142738638282212,0.7400685897609593,-2.1554351414855435
2021-02-01,0.040854824822370746,-0.6552480766813791,-0.2179093957934935,-0.5167861999624939,0.07704509755297233
2021-02-02,1.0142118781795915,0.054009902495866395,1.990611761531537,2.783370626977253,-1.6800925258806563
2021-02-03,-2.5566036804330565,-1.342043445163631,-2.7263545573875185,-0.197504280902377,0.4717978562782052
2021-02-04,-1.817111599873657,0.9166581726595919,-0.8729737904672673,-0.2253545437878702,0.7224086090124854
2021-02-05,-0.11399834094632709,-0.12537219944169553,-0.8098931700181711,-0.4638454277763754,1.467047986048757
2021-02-06,-1.543190165628012,0.6155729944373366,-2.150234928762428,0.9765745050742165,0.6629968289158673
2021-02-07,1.8359169117914171,0.027680728589933923,-2.0936023889232547,-0.939348995859168,0.28869497616170703
2021-02-08,-0.6035020494151397,-2.035529272588452,1.1067534128584309,-0.04581715022092752,1.37667644436458
2021-02-09,0.2085854909737609,-0.9126264382214171,-0.4729250870405698,0.3635950282301194,-0.5620258168498042
2021-02-10,0.1501309166289061,0.17487183303824685,-0.17204555310332945,0.7670728673964164,1.6382796615923256
2021-02-11,0.5548682452147065,0.6884163090256399,-1.8416014052533363,-0.08980880271269985,-0.30470242632919653
2021-02-12,1.2607725228579962,0.3176532689282882,0.9092250831124038,-0.4408923956033206,-0.9473946544516176
2021-02-13,0.3821291698140705,-1.1321841311216931,1.4848435785180012,-0.09781920077083907,-0.7885295910575781
2021-02-14,-0.9091000340099478,0.06467349975883852,0.5987497316891038,-0.8551702297025175,0.7219507217620242
2021-02-15,1.8969662316438372,1.8378705304329832,0.6977070615034453,-0.2737560442194924,-1.227840446767034
2021-02-16,-1.000624692251359,0.05933597828336326,1.7698150944959106,-0.3616005675346868,2.1879172168760745
2021-02-17,-0.9891940190853095,0.06580670719784282,0.3716599997317434,0.7033525004611004,-0.33426416152607097
2021-02-18,0.7489914297703569,-0.6334437584868562,0.7225977520547439,2.7719526707927895,1.0699176292782693
2021-02-19,0.9479028044572398,-0.2286212273214357,1.2619585637945325,-0.1803736873225934,-0.5275711461282452
2021-02-20,0.31949416315061685,-0.6681061788710619,-0.7648837950380268,-0.15416635243468876,-0.9406501751503521
2021-02-21,-0.5629173683374967,-1.6612513202593113,-0.8875963356588132,-1.031699297070277,-0.8366295832666829
2021-02-22,1.9127566279226673,-0.11820266723799557,-1.048379571902441,-0.2974416137564314,-0.29784868495148276
2021-02-23,3.5306811428002756,1.6462735683466958,-0.17278576603917734,0.5727203979924181,1.3728480528424944
2021-02-24,2.332325779198749,0.6855702223047943,-1.5950692435296985,-0.39563399567029583,-0.7723808526604815
2021-02-25,2.481602219805801,-0.4021754213938068,-0.5837057758442453,-0.5229978030749757,-1.4625422461677942
2021-02-26,-0.07798765123112524,-1.673696832237672,-0.39242139181285013,-0.176302595488171,-0.5657152701524782
2021-02-27,0.02470332080017727,-2.368161038199614,-0.6964894256990518,1.1530162457902904,-0.7155548726143828
2021-02-28,-0.8924075500058203,-2.8059084564485057,0.9353460198742161,0.16999541721369993,1.0715321441226193
2021-03-01,-0.12486733925309872,0.0957277028338533,0.2552288459168897,0.08601843097961273,0.17516985772205745
2021-03-02,0.9857363508058439,2.3090327324486246,0.028615815320417695,-0.066626174180625,-0.3463990823127718
2021-03-03,0.27360147180439853,-0.1180666199812091,-2.1932390805549513,0.03812033968381965,0.836932597291299
2021-03-04,-1.3290467444183895,1.9266672404217693,-0.9045874109727927,1.2674326741840365,0.16584928009455485
2021-03-05,0.4296590149723067,-0.4982976574613156,0.14825921086074884,-0.05996994567247752,1.0779869249638832
2021-03-06,-0.2594714042558879,-0.7537772170436915,-1.4641026628372886,0.5134889225753747,1.8885536037251
2021-03-07,-1.0889246917963418,0.8535929260823857,-0.926673065519164,-0.6725550729826687,0.756965806345057
2021-03-08,-0.7917601015660246,-0.13871891304193548,-0.420172233525105,0.07763685511334183,-0.6279344403376285
2021-03-09,0.18094068071799338,1.6076562342021783,0.6398116048216534,-0.12355083514993412,1.7796064492823662
2021-03-10,0.6394944667161456,2.2010897955183393,0.22389734123552257,1.4395347807027004,-0.7868157456742176
2021-03-11,0.1637930708646426,-1.0535505070292401,-0.0023207372908612507,-2.105225786524467,-0.5905987198333906
2021-03-12,-1.0142417923146203,1.7064129897298626,-0.8499221804264745,-0.5347089893018866,0.006610958017048743
2021-03-13,-2.1089158671107975,-1.5228213769372467,-0.06713297721898054,-1.8006584081975645,0.7695171632876718
2021-03-14,-0.3940233662493271,0.39161494189817153,-0.7708354818493954,0.42919470805823795,-0.09283375603091944
2021-03-15,-0.5806447777354339,0.07157979713460451,1.0171653303839767,0.6463654528673117,-0.44277733288596494
2021-03-16,-1.0103188700477577,-0.02170599329342341,-0.13658246473737895,0.2896378399973821,-0.6011002870980927
2021-03-17,2.4295976107072446,-0.7305258302082613,-1.4543610131969484,-1.0979963292470782,-1.6394358225905463
2021-03-18,0.5934035013166096,1.5024272645085957,-0.653769825610772,1.7027048570878436,0.1077094554747879
2021-03-19,0.9124544698258231,0.27453098707270995,-1.2654866531588906,-2.2212275353078663,0.46735517423785644
2021-03-20,-1.4733471728346315,-0.23082393116284708,-0.35545683065325706,0.49398610666718146,1.0844517737688597
2021-03-21,-0.034797536814315216,1.9924660746365443,1.114724066604466,-1.2635725395708137,-0.05000927495394049
2021-03-22,-0.11902632565876047,-0.10162128041845325,1.323595097374134,2.53660667622158,0.006599495774055061
2021-03-23,-0.5759715967421682,1.06099167722925,2.3427475895457976,0.06899023490464695,0.42786602190134077
2021-03-24,-0.12649956081798222,-1.55913417185582,-0.2773568147623185,0.2747480475922086,-0.23253673935548055
2021-03-25,0.5425741121264602,0.8060633890613601,-0.12027212389365245,-1.4748044586654656,0.8277320241777564
2021-03-26,-0.30151401705294034,-0.9901305696672059,-1.6476005563548644,-1.1627857068718142,0.16880571829487304
2021-03-27,0.23537747214156074,-1.9787435838441847,0.11302604233599747,0.15467983937670557,-0.07255194610591222
2021-03-28,-2.142785860912339,0.14749361932054986,1.2515207495593355,-0.029333722217176835,-0.8987648277951221
2021-03-29,0.5305458259791571,0.013854293085220936,1.402868553927686,0.07106497103529368,-0.08832433732085818
2021-03-30,-0.40134824713561423,-2.0481083028225293,0.07212825339345,-0.44943404047033225,-0.9533975897256542
2021-03-31,-0.041335922952208094,0.9241198503243168,1.1367159164734584,0.9194249234973239,0.738007269931495
2021-04-01,-0.18331019984660593,-1.7735800164434654,0.4014163807433554,0.16984459138710917,-1.9367385950246052
2021-04-02,-0.765007864810733,-0.03447279048898881,0.5919985029098663,-0.34514143592834,1.977080814548342
2021-04-03,0.3876279745458369,0.2415507065109574,-0.7489232350312612,-0.2904450294138983,-0.05487283050701145
2021-04-04,-0.12349813178885595,-0.6198369597226963,0.8641114179209454,-1.0479889179732778,0.9048799972688211
2021-04-05,-0.8878769773009794,-0.09305968342218769,0.3451582679075329,1.74282377944378,-0.5690331900917869
2021-04-06,1.9505076355908146,2.0623959826531704,-0.9621839523561565,-0.6125784971874737,-1.145825422584968
2021-04-07,-1.7682668781910376,-0.5544620260808506,0.059896685928695056,-0.034534041528781964,-1.6735783752130389
2021-04-08,2.630934056699003,-0.7897749807070154,-0.45474088371159427,1.0329670451756912,0.4504565430801565
2021-04-09,-1.0154402600830537,1.6558346502073238,0.26255658835709644,-0.2543225982622946,0.03964769724246494
2021-04-10,-0.672116262085376,0.5617138757226589,-0.18400487218328165,-0.63850001590116,-2.115879517827626
2021-04-11,-0.0695247719503409,0.19393026773155214,0.6383492762459106,0.10492836333981886,1.5183168725144567
2021-04-12,0.5851830106403892,-0.10258021629285863,0.24464140980375346,-0.4514863688126506,0.7998613761861852
2021-04-13,0.9004129411422056,1.6989111891857993,-0.4134822374916144,-0.24900443406256847,0.18247467156337854
2021-04-14,-0.08451161985627768,-0.390363390162024,0.6521485855367981,0.6405162332267438,0.17448316931804175
2021-04-15,0.3391100677339815,0.006065299504442254,-0.3468497309497442,-0.9427413240823015,-0.8399710609153836
2021-04-16,0.4859419862574231,-1.3430918525467146,0.7417561382766733,0.1642708677314504,-0.4698646744699351
2021-04-17,0.37048128924717766,-1.0161938960687402,0.3382745033950263,2.214185208934989,0.12052355116030229
2021-04-18,-0.7133640642855358,0.08569656445356069,-0.031696439741794966,-1.5510690236436115,0.6750875027392372
2021-04-19,0.49994748590609667,0.755580484258976,1.1695090034807747,-0.10838182673541931,-0.6504977841656943
2021-04-20,-0.9039388847196402,0.7108734179454513,-0.008255830896851649,0.2042258319346266,1.7400634205913303
2021-04-21,-1.6914992718789055,-0.19030248440529096,-0.11732962615198957,0.08672027667094351,-0.32727765490655464
2021-04-22,1.2332373813369646,-0.04044734867829783,-1.9465887796787424,0.9584905954941303,0.5240033992300275
2021-04-23,1.9013604093844536,-0.2306600254058028,1.3263309877818679,-1.5494149799483743,0.03096574033449034
2021-04-24,1.537368663113672,1.1186631309727824,0.06269018578056336,-0.12940525539332742,0.7605879957331179
2021-04-25,-0.46075920366244366,-1.6210794398422057,-0.7880236104985608,0.893301817485777,0.6519813193801584
2021-04-26,1.4677030828865212,0.9405076719865012,-0.8240779277620857,-0.38959015863966645,-0.48913365363308253
2021-04-27,-0.31857126039797296,-1.199688111176125,-0.8222210386740162,0.007648684958189685,-0.3185243379837977
2021-04-28,-0.5695741071087755,0.979298870887389,-2.1437838157890607,1.3513394618163423,-0.38386040212717315
2021-04-29,-1.1372831590288182,0.9682636033509355,1.0001048673733288,-1.2618701738045042,-0.12712995727267473
2021-04-30,-0.7299170116632863,-1.729419819236473,1.9435708503126543,-1.6066055460206008,-2.063945930431963
2021-05-01,1.2145460383637625,-1.1466377976295337,-0.5915374853503167,-0.23119017433363245,0.7878995502857181
2021-05-02,-0.7881498831069094,0.6867993340837065,0.3517460474425427,2.493211741441783,1.6081044800419284
2021-05-03,-1.4034397935216114,-0.8296471669137979,1.2187098762789181,0.9360376960011424,0.804788398477483
2021-05-04,-1.1467066358570939,0.4276315791642384,-1.7869246640429357,-0.6751880696777797,0.3891249478370338
2021-05-05,0.07368616630338548,0.15528451138401592,-1.323996190618767,-1.3291544085029012,-0.9729033702622996
2021-05-06,-0.555218215291873,-0.3911403926888127,0.16878201906087906,0.8309324094107257,-0.8627312528029679
2021-05-07,-0.14922950626113807,1.3884357755565542,1.0376909480549334,1.3736936505603383,0.604947236106221
2021-05-08,-0.5315346840192332,1.172685455918959,-1.0316123425961299,0.636492796261988,-0.004180036967969726
2021-05-09,0.054590816217813816,1.4693301982198832,0.5900997681167955,-1.2759245294402553,-0.9630695445115122
2021-05-10,-0.7266061333287304,-0.4236212558491456,1.8111899121773662,1.3442355517297218,0.6371179263516685
2021-05-11,-1.2078320948929409,0.33894402984499156,-0.2122148270204568,-0.5366996988641439,1.9750105329935634
2021-05-12,2.6844974202508154,-1.4278716694679723,-1.6987673700456885,1.8440929411236189,0.17065665975557806
2021-05-13,-1.4953414739972513,0.2910464593383231,1.1460085646602491,-1.673311972202282,-0.3154888983383179
2021-05-14,-0.8842236955091732,-2.9714997193936252,0.3375993992212057,-0.09681288094354487,0.6101986802007832
2021-05-15,1.143368412222706,-1.463006464313498,-0.07750109825682501,-0.6439369820683527,1.0347517242684994
2021-05-16,-1.6335625321057439,-0.005952435149510331,1.0083675942257615,1.214716527392523,1.5471877172091295
2021-05-17,-0.0354925085233496,-0.48761758050774306,0.7225581754250566,-1.133693830748907,-0.42141541406606875
2021-05-18,-0.39525565930602924,-0.4445010439142514,0.5068425834350707,-0.9830960223716275,-3.1139743797707267
2021-05-19,-1.3255289593159187,0.9297981255143687,-0.9765397556571729,-1.2983901792633232,-0.21328092244846886
2021-05-20,1.0281795946593995,-0.19555907123061753,-0.24843052715304872,1.591109388079652,0.4475072965491277
2021-05-21,0.07115139168314888,-1.4409507766795682,1.3185782501387238,-0.4330972529678018,0.5953334372949133
2021-05-22,-0.18384618232983724,-0.527446511312543,0.8355447130198106,-1.4727985307971312,0.8224259732006686
2021-05-23,-0.03246552457187531,-0.3350332491924945,0.15854822855232453,-1.9237473152695976,-1.2326208032053272
2021-05-24,0.1569401399565472,-0.567216770895995,-1.0334220570691914,-0.9594363101364883,0.009333656598322485
2021-05-25,-0.21142553344774534,1.0397495829417194,0.7766725045162103,0.41239399117213604,0.4007452575678596
2021-05-26,1.8052544048833246,-0.5507586507484311,1.4769778849092077,-0.08974762383806943,-0.4633682342917879
2021-05-27,-0.18022814142280313,-0.7787412212565449,0.20655752772555572,-1.0220741389995451,0.17679773895938408
2021-05-28,0.39563621828953877,-0.13601119995272495,-0.18696428086875516,1.5125621077631082,0.44534013644087483
2021-05-29,-0.33947301267583124,-0.040097985515400114,1.0971125239320418,-0.44909635627314004,-0.9523384646401949
2021-05-30,0.38786457156496407,0.15600385824602822,-0.23079291067860616,1.4345659242703575,1.722002781874709
2021-05-31,0.41159905703369126,1.2052393498623661,-0.9384617028398584,-1.32892203746851,0.036833554971082004
